idx,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,gt_label
1571,0,17.737097,20230217142600806,None,0,22,35,22,36,39,25,20,20,MapRecord[{gt_label=relax}]
1572,0,17.747112,20230217142600816,None,0,23,34,21,36,38,24,21,20,MapRecord[{gt_label=relax}]
1573,0,17.7571,20230217142600826,None,0,23,34,21,36,38,24,21,20,MapRecord[{gt_label=relax}]
1574,0,17.76707,20230217142600836,None,0,23,34,21,36,38,24,21,20,MapRecord[{gt_label=relax}]
1575,0,17.777084,20230217142600846,None,0,23,34,22,32,36,25,22,22,MapRecord[{gt_label=relax}]
1576,0,17.78709,20230217142600856,None,0,23,34,22,32,36,25,22,22,MapRecord[{gt_label=relax}]
1577,0,17.797085,20230217142600866,None,0,23,36,21,31,29,21,23,21,MapRecord[{gt_label=relax}]
1578,0,17.807104,20230217142600876,None,0,21,38,21,37,27,20,20,19,MapRecord[{gt_label=relax}]
1579,0,17.8171,20230217142600886,None,0,21,38,21,37,27,20,20,19,MapRecord[{gt_label=relax}]
1580,0,17.827091,20230217142600896,None,0,21,38,21,37,27,20,20,19,MapRecord[{gt_label=relax}]
1581,0,17.837086,20230217142600906,None,0,20,36,20,38,27,20,22,20,MapRecord[{gt_label=relax}]
1582,0,17.847094,20230217142600916,None,0,20,36,20,38,27,20,22,20,MapRecord[{gt_label=relax}]
1583,0,17.857096,20230217142600926,None,0,18,38,21,39,36,21,20,19,MapRecord[{gt_label=relax}]
1584,0,17.86714,20230217142600936,None,0,18,38,21,39,36,21,20,19,MapRecord[{gt_label=relax}]
1585,0,17.87713,20230217142600946,None,0,20,37,21,39,34,21,20,16,MapRecord[{gt_label=relax}]
1586,0,17.887093,20230217142600956,None,0,20,37,21,39,34,21,20,16,MapRecord[{gt_label=relax}]
1587,0,17.897104,20230217142600966,None,0,19,36,21,37,36,22,20,16,MapRecord[{gt_label=relax}]
1588,0,17.90709,20230217142600976,None,0,19,36,21,37,36,22,20,16,MapRecord[{gt_label=relax}]
1589,0,17.91708,20230217142600986,None,0,19,25,20,33,37,22,19,16,MapRecord[{gt_label=relax}]
1590,0,17.927084,20230217142600996,None,0,19,25,20,33,37,22,19,16,MapRecord[{gt_label=relax}]
1591,0,17.937098,20230217142601006,None,0,19,25,20,31,36,19,17,18,MapRecord[{gt_label=relax}]
1592,0,17.947092,20230217142601016,None,0,19,25,20,31,36,19,17,18,MapRecord[{gt_label=relax}]
1593,0,17.957079,20230217142601026,None,0,21,37,20,30,27,22,18,18,MapRecord[{gt_label=relax}]
1594,0,17.9671,20230217142601036,None,0,21,37,20,30,27,22,18,18,MapRecord[{gt_label=relax}]
1595,0,17.977108,20230217142601046,None,0,18,37,20,29,26,20,16,18,MapRecord[{gt_label=relax}]
1596,0,17.9871,20230217142601056,None,0,18,37,20,29,26,20,16,18,MapRecord[{gt_label=relax}]
1597,0,17.997082,20230217142601066,None,0,18,38,19,28,23,20,18,19,MapRecord[{gt_label=relax}]
1598,0,18.007084,20230217142601076,None,0,18,38,19,28,23,20,18,19,MapRecord[{gt_label=relax}]
1599,0,18.017084,20230217142601086,None,0,19,37,19,26,27,26,18,18,MapRecord[{gt_label=relax}]
1600,0,18.0271,20230217142601096,None,0,19,37,19,26,27,26,18,18,MapRecord[{gt_label=relax}]
1601,0,18.037088,20230217142601106,None,0,19,39,21,26,32,26,19,15,MapRecord[{gt_label=relax}]
1602,0,18.047081,20230217142601116,None,0,19,39,21,26,32,26,19,15,MapRecord[{gt_label=relax}]
1603,0,18.057102,20230217142601126,None,0,20,28,22,24,31,24,19,16,MapRecord[{gt_label=relax}]
1604,0,18.06709,20230217142601136,None,0,20,28,22,24,31,24,19,16,MapRecord[{gt_label=relax}]
1605,0,18.077093,20230217142601146,None,0,22,37,25,27,32,24,20,15,MapRecord[{gt_label=relax}]
1606,0,18.087109,20230217142601156,None,0,22,37,25,27,32,24,20,15,MapRecord[{gt_label=relax}]
1607,0,18.097092,20230217142601166,None,0,23,36,25,28,35,25,20,17,MapRecord[{gt_label=relax}]
1608,0,18.107084,20230217142601176,None,0,23,36,25,28,35,25,20,17,MapRecord[{gt_label=relax}]
1609,0,18.11709,20230217142601186,None,0,21,36,26,29,31,20,20,19,MapRecord[{gt_label=relax}]
1610,0,18.127096,20230217142601196,None,0,21,36,26,29,31,20,20,19,MapRecord[{gt_label=relax}]
1611,0,18.137089,20230217142601206,None,0,23,34,25,30,27,21,19,18,MapRecord[{gt_label=relax}]
1612,0,18.147099,20230217142601216,None,0,23,34,25,30,27,21,19,18,MapRecord[{gt_label=relax}]
1613,0,18.157104,20230217142601226,None,0,22,33,24,31,27,20,19,20,MapRecord[{gt_label=relax}]
1614,0,18.167099,20230217142601236,None,0,22,33,24,31,27,20,19,20,MapRecord[{gt_label=relax}]
1615,0,18.177094,20230217142601246,None,0,21,22,20,27,25,20,18,21,MapRecord[{gt_label=relax}]
1616,0,18.187082,20230217142601256,None,0,21,22,20,27,25,20,18,21,MapRecord[{gt_label=relax}]
1617,0,18.197079,20230217142601266,None,0,21,36,20,26,21,17,18,19,MapRecord[{gt_label=relax}]
1618,0,18.20713,20230217142601276,None,0,21,36,20,26,21,17,18,19,MapRecord[{gt_label=relax}]
1619,0,18.217087,20230217142601286,None,0,21,37,21,27,21,18,18,18,MapRecord[{gt_label=relax}]
1620,0,18.2271,20230217142601296,None,0,21,37,21,27,21,18,18,18,MapRecord[{gt_label=relax}]
1621,0,18.23709,20230217142601306,None,0,19,37,19,33,33,19,19,19,MapRecord[{gt_label=relax}]
1622,0,18.247082,20230217142601316,None,0,19,37,19,33,33,19,19,19,MapRecord[{gt_label=relax}]
1623,0,18.257097,20230217142601326,None,0,21,38,19,37,35,22,20,20,MapRecord[{gt_label=relax}]
1624,0,18.267101,20230217142601336,None,0,21,38,19,37,35,22,20,20,MapRecord[{gt_label=relax}]
1625,0,18.277086,20230217142601346,None,0,22,38,21,37,36,23,21,20,MapRecord[{gt_label=relax}]
1626,0,18.287117,20230217142601356,None,0,22,38,21,37,36,23,21,20,MapRecord[{gt_label=relax}]
1627,0,18.297112,20230217142601366,None,0,21,29,22,39,38,24,19,20,MapRecord[{gt_label=relax}]
1628,0,18.307085,20230217142601376,None,0,21,29,22,39,38,24,19,20,MapRecord[{gt_label=relax}]
1629,0,18.317097,20230217142601386,None,0,22,33,20,38,46,27,19,19,MapRecord[{gt_label=relax}]
1630,0,18.327078,20230217142601396,None,0,22,33,20,38,46,27,19,19,MapRecord[{gt_label=relax}]
1631,0,18.337076,20230217142601406,None,0,22,34,24,32,41,28,21,20,MapRecord[{gt_label=relax}]
1632,0,18.347103,20230217142601416,None,0,22,34,24,32,41,28,21,20,MapRecord[{gt_label=relax}]
1633,0,18.357096,20230217142601426,None,0,19,33,22,32,39,26,19,19,MapRecord[{gt_label=relax}]
1634,0,18.367102,20230217142601436,None,0,19,33,22,32,39,26,19,19,MapRecord[{gt_label=relax}]
1635,0,18.37709,20230217142601446,None,0,19,33,22,37,39,25,19,17,MapRecord[{gt_label=relax}]
1636,0,18.38715,20230217142601456,None,0,19,33,22,37,39,25,19,17,MapRecord[{gt_label=relax}]
1637,0,18.397148,20230217142601466,None,0,20,30,22,36,38,24,19,17,MapRecord[{gt_label=relax}]
1638,0,18.407148,20230217142601476,None,0,20,30,22,36,38,24,19,17,MapRecord[{gt_label=relax}]
1639,0,18.417143,20230217142601486,None,0,20,38,23,36,41,26,20,19,MapRecord[{gt_label=relax}]
1640,0,18.427114,20230217142601496,None,0,20,38,23,36,41,26,20,19,MapRecord[{gt_label=relax}]
1641,0,18.43711,20230217142601506,None,0,20,38,22,37,41,25,18,19,MapRecord[{gt_label=relax}]
1642,0,18.447115,20230217142601516,None,0,20,38,22,37,41,25,18,19,MapRecord[{gt_label=relax}]
1643,0,18.457106,20230217142601526,None,0,22,38,24,35,42,27,17,19,MapRecord[{gt_label=relax}]
1644,0,18.467094,20230217142601536,None,0,22,38,24,35,42,27,17,19,MapRecord[{gt_label=relax}]
1645,0,18.477104,20230217142601546,None,0,20,39,22,28,45,28,18,20,MapRecord[{gt_label=relax}]
1646,0,18.487091,20230217142601556,None,0,20,39,22,28,45,28,18,20,MapRecord[{gt_label=relax}]
1647,0,18.497087,20230217142601566,None,0,19,39,21,37,46,31,18,20,MapRecord[{gt_label=relax}]
1648,0,18.507082,20230217142601576,None,0,19,39,21,37,46,31,18,20,MapRecord[{gt_label=relax}]
1649,0,18.517082,20230217142601586,None,0,21,27,20,36,37,32,19,19,MapRecord[{gt_label=relax}]
1650,0,18.5271,20230217142601596,None,0,21,27,20,36,37,32,19,19,MapRecord[{gt_label=relax}]
1651,0,18.537107,20230217142601606,None,0,22,28,20,39,37,32,20,19,MapRecord[{gt_label=relax}]
1652,0,18.54711,20230217142601616,None,0,20,33,18,43,41,35,22,18,MapRecord[{gt_label=relax}]
1653,0,18.557121,20230217142601626,None,0,20,33,18,43,41,35,22,18,MapRecord[{gt_label=relax}]
1654,0,18.567097,20230217142601636,None,0,20,33,18,43,41,35,22,18,MapRecord[{gt_label=relax}]
1655,0,18.577103,20230217142601646,None,0,22,34,19,44,40,33,21,16,MapRecord[{gt_label=relax}]
1656,0,18.58714,20230217142601656,None,0,22,34,19,44,40,33,21,16,MapRecord[{gt_label=relax}]
1657,0,18.59711,20230217142601666,None,0,21,34,20,37,40,32,23,16,MapRecord[{gt_label=relax}]
1658,0,18.607101,20230217142601676,None,0,21,34,20,37,40,32,23,16,MapRecord[{gt_label=relax}]
1659,0,18.617138,20230217142601686,None,0,19,32,22,37,38,28,21,16,MapRecord[{gt_label=relax}]
1660,0,18.627146,20230217142601696,None,0,19,32,22,37,38,28,21,16,MapRecord[{gt_label=relax}]
1661,0,18.637102,20230217142601706,None,0,19,32,22,42,36,27,22,16,MapRecord[{gt_label=relax}]
1662,0,18.647095,20230217142601716,None,0,19,32,22,42,36,27,22,16,MapRecord[{gt_label=relax}]
1663,0,18.657085,20230217142601726,None,0,18,27,25,38,42,23,19,17,MapRecord[{gt_label=relax}]
1664,0,18.66712,20230217142601736,None,0,18,27,25,38,42,23,19,17,MapRecord[{gt_label=relax}]
1665,0,18.6771,20230217142601746,None,0,17,27,26,41,42,24,19,18,MapRecord[{gt_label=relax}]
1666,0,18.687086,20230217142601756,None,0,17,27,26,41,42,24,19,18,MapRecord[{gt_label=relax}]
1667,0,18.697105,20230217142601766,None,0,21,36,24,40,43,26,18,19,MapRecord[{gt_label=relax}]
1668,0,18.70711,20230217142601776,None,0,21,36,24,40,43,26,18,19,MapRecord[{gt_label=relax}]
1669,0,18.717085,20230217142601786,None,0,23,36,23,43,44,25,19,19,MapRecord[{gt_label=relax}]
1670,0,18.727089,20230217142601796,None,0,23,36,23,43,44,25,19,19,MapRecord[{gt_label=relax}]
1671,0,18.737103,20230217142601806,None,0,23,35,24,38,49,29,18,18,MapRecord[{gt_label=relax}]
1672,0,18.74709,20230217142601816,None,0,23,35,24,38,49,29,18,18,MapRecord[{gt_label=relax}]
1673,0,18.757082,20230217142601826,None,0,23,34,23,40,43,31,21,19,MapRecord[{gt_label=relax}]
1674,0,18.767109,20230217142601836,None,0,23,34,23,40,43,31,21,19,MapRecord[{gt_label=relax}]
1675,0,18.77709,20230217142601846,None,0,23,34,21,37,43,31,22,18,MapRecord[{gt_label=relax}]
1676,0,18.787092,20230217142601856,None,0,23,34,21,37,43,31,22,18,MapRecord[{gt_label=relax}]
1677,0,18.797087,20230217142601866,None,0,20,24,22,39,42,28,20,17,MapRecord[{gt_label=relax}]
1678,0,18.807102,20230217142601876,None,0,20,24,22,39,42,28,20,17,MapRecord[{gt_label=relax}]
1679,0,18.817085,20230217142601886,None,0,19,32,22,39,43,30,20,19,MapRecord[{gt_label=relax}]
1680,0,18.827099,20230217142601896,None,0,19,32,22,39,43,30,20,19,MapRecord[{gt_label=relax}]
1681,0,18.83708,20230217142601906,None,0,20,32,19,36,44,27,20,21,MapRecord[{gt_label=relax}]
1682,0,18.847084,20230217142601916,None,0,20,32,19,36,44,27,20,21,MapRecord[{gt_label=relax}]
1683,0,18.85709,20230217142601926,None,0,21,32,20,38,45,26,18,22,MapRecord[{gt_label=relax}]
1684,0,18.867096,20230217142601936,None,0,21,32,20,38,45,26,18,22,MapRecord[{gt_label=relax}]
1685,0,18.877089,20230217142601946,None,0,20,31,20,39,42,27,18,21,MapRecord[{gt_label=relax}]
1686,0,18.887083,20230217142601956,None,0,20,31,20,39,42,27,18,21,MapRecord[{gt_label=relax}]
1687,0,18.897095,20230217142601966,None,0,20,33,21,38,42,26,19,21,MapRecord[{gt_label=relax}]
1688,0,18.907104,20230217142601976,None,0,20,33,21,38,42,26,19,21,MapRecord[{gt_label=relax}]
1689,0,18.917095,20230217142601986,None,0,20,24,21,35,44,27,19,20,MapRecord[{gt_label=relax}]
1690,0,18.92708,20230217142601996,None,0,20,24,21,35,44,27,19,20,MapRecord[{gt_label=relax}]
1691,0,18.9371,20230217142602006,None,0,19,23,21,33,39,28,21,19,MapRecord[{gt_label=relax}]
1692,0,18.947115,20230217142602016,None,0,19,23,21,33,39,28,21,19,MapRecord[{gt_label=relax}]
1693,0,18.957108,20230217142602026,None,0,18,34,20,27,34,28,20,18,MapRecord[{gt_label=relax}]
1694,0,18.967087,20230217142602036,None,0,18,34,20,27,34,28,20,18,MapRecord[{gt_label=relax}]
1695,0,18.977116,20230217142602046,None,0,19,36,20,35,38,26,20,18,MapRecord[{gt_label=relax}]
1696,0,18.98711,20230217142602056,None,0,19,36,20,35,38,26,20,18,MapRecord[{gt_label=relax}]
1697,0,18.997093,20230217142602066,None,0,20,35,19,39,36,27,19,17,MapRecord[{gt_label=relax}]
1698,0,19.007086,20230217142602076,None,0,20,35,19,39,36,27,19,17,MapRecord[{gt_label=relax}]
1699,0,19.017096,20230217142602086,None,0,23,35,20,41,39,29,20,19,MapRecord[{gt_label=relax}]
1700,0,19.027103,20230217142602096,None,0,23,35,20,41,39,29,20,19,MapRecord[{gt_label=relax}]
1701,0,19.03709,20230217142602106,None,0,23,35,20,41,39,29,20,19,MapRecord[{gt_label=relax}]
1702,0,19.047138,20230217142602116,None,0,23,35,20,44,36,26,20,18,MapRecord[{gt_label=relax}]
1703,0,19.057108,20230217142602126,None,0,23,25,21,44,37,28,22,19,MapRecord[{gt_label=relax}]
1704,0,19.067133,20230217142602136,None,0,23,25,21,44,37,28,22,19,MapRecord[{gt_label=relax}]
1705,0,19.077145,20230217142602146,None,0,22,19,22,38,38,28,24,19,MapRecord[{gt_label=relax}]
1706,0,19.087109,20230217142602156,None,0,22,19,22,38,38,28,24,19,MapRecord[{gt_label=relax}]
1707,0,19.097103,20230217142602166,None,0,19,20,23,32,40,28,25,21,MapRecord[{gt_label=relax}]
1708,0,19.107138,20230217142602176,None,0,19,20,23,32,40,28,25,21,MapRecord[{gt_label=relax}]
2086,0,22.887098,20230217142605956,None,0,67,169,226,203,177,58,40,82,MapRecord[{gt_label=relax}]
2087,0,22.897137,20230217142605966,None,0,67,169,226,203,177,58,40,82,MapRecord[{gt_label=relax}]
2088,0,22.90716,20230217142605976,None,0,74,178,212,175,137,52,41,83,MapRecord[{gt_label=relax}]
2089,0,22.917143,20230217142605986,None,0,74,178,212,175,137,52,41,83,MapRecord[{gt_label=relax}]
2090,0,22.92716,20230217142605996,None,0,70,184,207,153,108,46,45,88,MapRecord[{gt_label=relax}]
2091,0,22.93711,20230217142606006,None,0,70,184,207,153,108,46,45,88,MapRecord[{gt_label=relax}]
2092,0,22.947136,20230217142606016,None,0,70,178,210,167,107,48,44,90,MapRecord[{gt_label=relax}]
2093,0,22.957113,20230217142606026,None,0,70,178,210,167,107,48,44,90,MapRecord[{gt_label=relax}]
2094,0,22.967112,20230217142606036,None,0,72,189,230,168,117,51,44,70,MapRecord[{gt_label=relax}]
2095,0,22.977108,20230217142606046,None,0,72,189,230,168,117,51,44,70,MapRecord[{gt_label=relax}]
2096,0,22.98711,20230217142606056,None,0,71,191,210,160,127,50,45,67,MapRecord[{gt_label=relax}]
2097,0,22.997099,20230217142606066,None,0,71,191,210,160,127,50,45,67,MapRecord[{gt_label=relax}]
2098,0,23.007137,20230217142606076,None,0,60,187,198,168,132,55,44,64,MapRecord[{gt_label=relax}]
2099,0,23.017149,20230217142606086,None,0,60,187,198,168,132,55,44,64,MapRecord[{gt_label=relax}]
2100,0,23.027115,20230217142606096,None,0,59,182,214,159,134,53,43,58,MapRecord[{gt_label=relax}]
2101,0,23.037132,20230217142606106,None,0,59,182,214,159,134,53,43,58,MapRecord[{gt_label=relax}]
2102,0,23.047144,20230217142606116,None,0,62,171,218,133,123,48,43,63,MapRecord[{gt_label=relax}]
2103,0,23.057116,20230217142606126,None,0,62,171,218,133,123,48,43,63,MapRecord[{gt_label=relax}]
2104,0,23.067102,20230217142606136,None,0,56,140,230,130,120,47,38,61,MapRecord[{gt_label=relax}]
2105,0,23.077148,20230217142606146,None,0,56,140,230,130,120,47,38,61,MapRecord[{gt_label=relax}]
2106,0,23.087147,20230217142606156,None,0,56,135,250,152,114,45,38,63,MapRecord[{gt_label=relax}]
2107,0,23.097145,20230217142606166,None,0,56,135,250,152,114,45,38,63,MapRecord[{gt_label=relax}]
2108,0,23.107128,20230217142606176,None,0,57,151,245,154,114,37,40,68,MapRecord[{gt_label=relax}]
2109,0,23.117136,20230217142606186,None,0,57,151,245,154,114,37,40,68,MapRecord[{gt_label=relax}]
2110,0,23.127108,20230217142606196,None,0,56,156,226,156,109,34,35,68,MapRecord[{gt_label=relax}]
2111,0,23.137098,20230217142606206,None,0,56,156,226,156,109,34,35,68,MapRecord[{gt_label=relax}]
2112,0,23.14714,20230217142606216,None,0,58,158,217,169,131,49,35,76,MapRecord[{gt_label=relax}]
2113,0,23.157148,20230217142606226,None,0,58,158,217,169,131,49,35,76,MapRecord[{gt_label=relax}]
2114,0,23.167114,20230217142606236,None,0,56,154,222,153,121,47,35,71,MapRecord[{gt_label=relax}]
2115,0,23.177134,20230217142606246,None,0,56,154,222,153,121,47,35,71,MapRecord[{gt_label=relax}]
2116,0,23.187145,20230217142606256,None,0,56,167,193,126,122,48,33,68,MapRecord[{gt_label=relax}]
2117,0,23.197163,20230217142606266,None,0,56,167,193,126,122,48,33,68,MapRecord[{gt_label=relax}]
2118,0,23.207153,20230217142606276,None,0,63,166,200,150,124,48,32,64,MapRecord[{gt_label=relax}]
2119,0,23.217148,20230217142606286,None,0,63,166,200,150,124,48,32,64,MapRecord[{gt_label=relax}]
2120,0,23.227104,20230217142606296,None,0,62,168,191,147,130,50,33,70,MapRecord[{gt_label=relax}]
2121,0,23.23713,20230217142606306,None,0,62,168,191,147,130,50,33,70,MapRecord[{gt_label=relax}]
2122,0,23.247133,20230217142606316,None,0,48,166,187,158,117,37,30,60,MapRecord[{gt_label=relax}]
2123,0,23.257145,20230217142606326,None,0,48,166,187,158,117,37,30,60,MapRecord[{gt_label=relax}]
2124,0,23.267153,20230217142606336,None,0,53,161,129,159,115,43,35,62,MapRecord[{gt_label=relax}]
2125,0,23.27715,20230217142606346,None,0,53,161,129,159,115,43,35,62,MapRecord[{gt_label=relax}]
2126,0,23.287107,20230217142606356,None,0,54,140,149,158,125,44,36,67,MapRecord[{gt_label=relax}]
2127,0,23.297113,20230217142606366,None,0,54,140,149,158,125,44,36,67,MapRecord[{gt_label=relax}]
2128,0,23.307138,20230217142606376,None,0,45,118,263,144,120,48,35,67,MapRecord[{gt_label=relax}]
2129,0,23.317108,20230217142606386,None,0,45,118,263,144,120,48,35,67,MapRecord[{gt_label=relax}]
2130,0,23.327133,20230217142606396,None,0,49,106,282,167,118,51,39,84,MapRecord[{gt_label=relax}]
2131,0,23.337109,20230217142606406,None,0,49,106,282,167,118,51,39,84,MapRecord[{gt_label=relax}]
2132,0,23.347095,20230217142606416,None,0,57,147,291,150,110,54,40,82,MapRecord[{gt_label=relax}]
2133,0,23.357155,20230217142606426,None,0,57,147,291,150,110,54,40,82,MapRecord[{gt_label=relax}]
2134,0,23.367147,20230217142606436,None,0,58,136,294,145,115,51,40,84,MapRecord[{gt_label=relax}]
2135,0,23.377108,20230217142606446,None,0,58,136,294,145,115,51,40,84,MapRecord[{gt_label=relax}]
2136,0,23.387106,20230217142606456,None,0,62,150,318,147,96,54,45,82,MapRecord[{gt_label=relax}]
2137,0,23.3971,20230217142606466,None,0,62,150,318,147,96,54,45,82,MapRecord[{gt_label=relax}]
2138,0,23.407095,20230217142606476,None,0,62,152,227,138,99,51,46,110,MapRecord[{gt_label=relax}]
2139,0,23.417137,20230217142606486,None,0,62,152,227,138,99,51,46,110,MapRecord[{gt_label=relax}]
2140,0,23.427153,20230217142606496,None,0,58,152,294,128,97,46,41,99,MapRecord[{gt_label=relax}]
2141,0,23.437147,20230217142606506,None,0,58,152,294,128,97,46,41,99,MapRecord[{gt_label=relax}]
2142,0,23.447104,20230217142606516,None,0,53,113,288,125,103,44,42,96,MapRecord[{gt_label=relax}]
2143,0,23.4571,20230217142606526,None,0,53,113,288,125,103,44,42,96,MapRecord[{gt_label=relax}]
2144,0,23.467129,20230217142606536,None,0,50,143,281,171,134,45,40,93,MapRecord[{gt_label=relax}]
2145,0,23.477114,20230217142606546,None,0,50,143,281,171,134,45,40,93,MapRecord[{gt_label=relax}]
2146,0,23.487097,20230217142606556,None,0,49,136,252,182,138,40,35,117,MapRecord[{gt_label=relax}]
2147,0,23.4971,20230217142606566,None,0,49,136,252,182,138,40,35,117,MapRecord[{gt_label=relax}]
2148,0,23.507107,20230217142606576,None,0,55,149,267,177,131,40,35,95,MapRecord[{gt_label=relax}]
2149,0,23.517103,20230217142606586,None,0,55,149,267,177,131,40,35,95,MapRecord[{gt_label=relax}]
2150,0,23.52711,20230217142606596,None,0,55,149,267,177,131,40,35,95,MapRecord[{gt_label=relax}]
2151,0,23.537098,20230217142606606,None,0,55,148,158,170,134,37,39,92,MapRecord[{gt_label=relax}]
2152,0,23.54711,20230217142606616,None,0,55,148,158,170,134,37,39,92,MapRecord[{gt_label=relax}]
2153,0,23.55709,20230217142606626,None,0,54,142,154,168,135,36,37,92,MapRecord[{gt_label=relax}]
2154,0,23.567106,20230217142606636,None,0,51,106,155,135,103,33,41,93,MapRecord[{gt_label=relax}]
2155,0,23.577116,20230217142606646,None,0,51,106,155,135,103,33,41,93,MapRecord[{gt_label=relax}]
2156,0,23.587105,20230217142606656,None,0,51,106,155,135,103,33,41,93,MapRecord[{gt_label=relax}]
2157,0,23.597122,20230217142606666,None,0,44,118,155,122,102,32,39,95,MapRecord[{gt_label=relax}]
2158,0,23.607136,20230217142606676,None,0,39,124,197,116,98,32,39,98,MapRecord[{gt_label=relax}]
2159,0,23.617111,20230217142606686,None,0,39,124,197,116,98,32,39,98,MapRecord[{gt_label=relax}]
2160,0,23.627136,20230217142606696,None,0,47,129,215,103,87,32,38,98,MapRecord[{gt_label=relax}]
2161,0,23.63711,20230217142606706,None,0,47,129,215,103,87,32,38,98,MapRecord[{gt_label=relax}]
2162,0,23.647097,20230217142606716,None,0,47,129,215,103,87,32,38,98,MapRecord[{gt_label=relax}]
2163,0,23.6571,20230217142606726,None,0,49,137,217,114,82,30,38,98,MapRecord[{gt_label=relax}]
2164,0,23.667137,20230217142606736,None,0,48,136,216,101,83,29,35,119,MapRecord[{gt_label=relax}]
2165,0,23.6771,20230217142606746,None,0,48,136,216,101,83,29,35,119,MapRecord[{gt_label=relax}]
2166,0,23.687094,20230217142606756,None,0,46,121,200,98,86,33,37,94,MapRecord[{gt_label=relax}]
2167,0,23.697104,20230217142606766,None,0,46,121,200,98,86,33,37,94,MapRecord[{gt_label=relax}]
2168,0,23.707092,20230217142606776,None,0,46,121,200,98,86,33,37,94,MapRecord[{gt_label=relax}]
2169,0,23.71713,20230217142606786,None,0,49,121,172,98,93,30,34,89,MapRecord[{gt_label=relax}]
2170,0,23.727217,20230217142606796,None,0,42,134,175,128,101,30,31,89,MapRecord[{gt_label=relax}]
2171,0,23.737106,20230217142606806,None,0,42,134,175,128,101,30,31,89,MapRecord[{gt_label=relax}]
2172,0,23.747147,20230217142606816,None,0,39,124,176,117,94,32,34,113,MapRecord[{gt_label=relax}]
2173,0,23.757147,20230217142606826,None,0,39,124,176,117,94,32,34,113,MapRecord[{gt_label=relax}]
2174,0,23.767103,20230217142606836,None,0,39,124,176,117,94,32,34,113,MapRecord[{gt_label=relax}]
2175,0,23.777096,20230217142606846,None,0,40,126,178,116,91,36,32,97,MapRecord[{gt_label=relax}]
2176,0,23.787102,20230217142606856,None,0,45,129,182,109,84,30,30,97,MapRecord[{gt_label=relax}]
2177,0,23.797094,20230217142606866,None,0,45,129,182,109,84,30,30,97,MapRecord[{gt_label=relax}]
2178,0,23.807117,20230217142606876,None,0,39,115,151,105,90,35,32,95,MapRecord[{gt_label=relax}]
2179,0,23.817108,20230217142606886,None,0,39,115,151,105,90,35,32,95,MapRecord[{gt_label=relax}]
2180,0,23.827148,20230217142606896,None,0,39,115,151,105,90,35,32,95,MapRecord[{gt_label=relax}]
2181,0,23.837109,20230217142606906,None,0,37,109,125,74,84,37,34,118,MapRecord[{gt_label=relax}]
2182,0,23.84712,20230217142606916,None,0,39,123,129,75,87,37,35,105,MapRecord[{gt_label=relax}]
2183,0,23.85713,20230217142606926,None,0,39,123,129,75,87,37,35,105,MapRecord[{gt_label=relax}]
2184,0,23.867111,20230217142606936,None,0,44,122,125,69,84,35,34,100,MapRecord[{gt_label=relax}]
2185,0,23.877129,20230217142606946,None,0,44,122,125,69,84,35,34,100,MapRecord[{gt_label=relax}]
2186,0,23.887152,20230217142606956,None,0,44,122,125,69,84,35,34,100,MapRecord[{gt_label=relax}]
2187,0,23.897118,20230217142606966,None,0,42,121,111,87,85,36,34,100,MapRecord[{gt_label=relax}]
2188,0,23.90711,20230217142606976,None,0,44,106,106,93,78,34,34,121,MapRecord[{gt_label=relax}]
2189,0,23.917149,20230217142606986,None,0,44,106,106,93,78,34,34,121,MapRecord[{gt_label=relax}]
2190,0,23.92711,20230217142606996,None,0,45,84,126,91,75,31,34,104,MapRecord[{gt_label=relax}]
2191,0,23.937136,20230217142607006,None,0,45,84,126,91,75,31,34,104,MapRecord[{gt_label=relax}]
2192,0,23.947117,20230217142607016,None,0,45,84,126,91,75,31,34,104,MapRecord[{gt_label=relax}]
2193,0,23.957106,20230217142607026,None,0,47,64,119,88,68,30,35,97,MapRecord[{gt_label=relax}]
2194,0,23.96715,20230217142607036,None,0,40,72,126,94,72,26,33,94,MapRecord[{gt_label=relax}]
2195,0,23.977133,20230217142607046,None,0,40,72,126,94,72,26,33,94,MapRecord[{gt_label=relax}]
2196,0,23.987112,20230217142607056,None,0,40,72,126,94,72,26,33,94,MapRecord[{gt_label=relax}]
2197,0,23.997093,20230217142607066,None,0,37,77,128,77,72,26,32,125,MapRecord[{gt_label=relax}]
2198,0,24.007065,20230217142607076,None,0,37,77,128,77,72,26,32,125,MapRecord[{gt_label=relax}]
2199,0,24.017092,20230217142607086,None,0,36,79,125,75,65,23,36,110,MapRecord[{gt_label=relax}]
2200,0,24.027082,20230217142607096,None,0,38,111,86,83,69,27,34,106,MapRecord[{gt_label=relax}]
2201,0,24.037083,20230217142607106,None,0,38,111,86,83,69,27,34,106,MapRecord[{gt_label=relax}]
2202,0,24.047138,20230217142607116,None,0,30,113,105,82,68,31,30,106,MapRecord[{gt_label=relax}]
2203,0,24.057144,20230217142607126,None,0,30,113,105,82,68,31,30,106,MapRecord[{gt_label=relax}]
2204,0,24.067114,20230217142607136,None,0,30,113,105,82,68,31,30,106,MapRecord[{gt_label=relax}]
2205,0,24.077133,20230217142607146,None,0,32,119,120,74,71,35,36,144,MapRecord[{gt_label=relax}]
